Date,White,Black,Result,Elo White,Elo Black,Time Control,Game URL
2024-09-19 15:45:05,kazmarant1,riya123498,resigned,880,867,600,https://www.chess.com/game/live/119601070576
2024-09-19 16:12:42,abc545472,riya123498,win,864,875,600,https://www.chess.com/game/live/119601332868
2024-09-19 16:21:37,riya123498,Matiauto25,checkmated,867,876,600,https://www.chess.com/game/live/119601630226
2024-09-19 16:26:54,riya123498,Rowneyouma,win,875,852,600,https://www.chess.com/game/live/119601817044
2024-09-19 16:46:12,hloomoto,riya123498,insufficient,895,875,600,https://www.chess.com/game/live/119601903552
2024-09-19 17:02:32,player98261,riya123498,win,874,883,600,https://www.chess.com/game/live/119602251006
2024-09-20 07:54:25,riya123498,tigerhokie,repetition,883,877,600,https://www.chess.com/game/live/119612934722
2024-09-20 08:02:11,riya123498,johny1807,checkmated,875,879,600,https://www.chess.com/game/live/119613158820
2024-09-20 16:26:57,dartmonkeyreal,riya123498,win,861,883,600,https://www.chess.com/game/live/119620954412
2024-09-23 07:35:35,riya123498,Mru481,win,916,596,1/259200,https://www.chess.com/game/daily/703635345
2024-09-23 09:23:58,riya123498,toub74,checkmated,875,900,600,https://www.chess.com/game/live/119670806758
2024-09-23 11:22:28,philippeparis,riya123498,win,871,883,600,https://www.chess.com/game/live/119672474226
2024-09-23 11:40:53,riya123498,Tsofiaz,win,891,847,600,https://www.chess.com/game/live/119672693230
2024-09-24 13:14:17,pkhandsome,riya123498,checkmated,890,883,600,https://www.chess.com/game/live/119694108286
2024-09-24 13:34:24,N3AYNI3A,riya123498,timeout,910,875,600,https://www.chess.com/game/live/119694449196
2024-09-24 14:43:44,riya123498,AKHIL-AK,repetition,875,859,600,https://www.chess.com/game/live/119695725474
2024-09-24 14:49:53,riya123498,htosun,resigned,867,870,600,https://www.chess.com/game/live/119696123614
2024-09-24 15:42:18,MayDa4thBwihU,riya123498,resigned,867,859,600,https://www.chess.com/game/live/119696970596
2024-09-24 15:59:08,riya123498,Vamperor69,win,867,830,600,https://www.chess.com/game/live/119697220452
2024-09-25 10:24:39,Ettore010,riya123498,resigned,862,859,600,https://www.chess.com/game/live/119711614408
2024-09-25 10:43:27,riya123498,JandLima,timeout,851,865,600,https://www.chess.com/game/live/119711738978
2024-09-25 10:52:07,riya123498,omgitsporky,resigned,843,872,600,https://www.chess.com/game/live/119712014158
2024-09-25 12:58:32,Phbang122,riya123498,win,829,851,600,https://www.chess.com/game/live/119713948650
2024-09-25 15:26:56,ArhangelAndrei,riya123498,win,833,859,600,https://www.chess.com/game/live/119716775130
2024-09-25 15:38:12,Simon_wkl,riya123498,checkmated,859,851,600,https://www.chess.com/game/live/119716945752
2024-09-25 15:49:01,riya123498,bistobest,resigned,843,878,600,https://www.chess.com/game/live/119717164460
2024-09-25 16:02:40,OneKeyserSoze,riya123498,checkmated,843,835,600,https://www.chess.com/game/live/119717377432
2024-09-27 12:15:07,riya123498,Rishabhjain1022,checkmated,827,846,600,https://www.chess.com/game/live/119752667118
2024-09-27 12:24:50,Joyee1234,riya123498,win,777,834,600,https://www.chess.com/game/live/119752774878
2024-09-27 12:36:44,riya123498,lovecabo,win,841,804,600,https://www.chess.com/game/live/119752932480
2024-09-27 12:52:03,riya123498,zzz-bhpe,win,849,827,600,https://www.chess.com/game/live/119753132552
2024-09-28 12:38:19,Swagerman11,riya123498,win,829,857,600,https://www.chess.com/game/live/119772173846
2024-09-28 12:57:05,riya123498,TopGStav,checkmated,849,848,600,https://www.chess.com/game/live/119772306540
2024-09-28 13:03:42,riya123498,viru0005,resigned,841,864,600,https://www.chess.com/game/live/119772596802
2024-09-28 15:03:12,Panda-4-Luck,riya123498,win,823,849,600,https://www.chess.com/game/live/119774535744
2024-09-28 15:19:29,riya123498,YuryB76,win,857,827,600,https://www.chess.com/game/live/119774682288
2024-09-28 15:29:08,joeydelips,riya123498,checkmated,888,850,600,https://www.chess.com/game/live/119774964432
2024-09-28 15:42:09,sanisetti,riya123498,resigned,879,843,600,https://www.chess.com/game/live/119775123524
2024-09-28 16:01:52,pepegarrucha,riya123498,win,852,851,600,https://www.chess.com/game/live/119775350792
2024-09-28 16:08:46,riya123498,ahmedsiyar,win,859,857,600,https://www.chess.com/game/live/119775703468
2024-09-30 14:52:49,riya123498,Matthewvinz,win,874,833,600,https://www.chess.com/game/live/119811516044
2024-09-30 15:02:22,mohammadsayed20,riya123498,resigned,887,866,600,https://www.chess.com/game/live/119811784080
2024-09-30 15:18:34,limas69,riya123498,resigned,894,858,600,https://www.chess.com/game/live/119811949744
2024-09-30 15:25:46,riya123498,SuliemanNoor,checkmated,850,869,600,https://www.chess.com/game/live/119812251996
2024-10-01 15:10:44,abhishek9174,riya123498,checkmated,863,842,600,https://www.chess.com/game/live/119831284958
2024-10-01 15:25:53,shailesh993,riya123498,win,825,850,600,https://www.chess.com/game/live/119831466560
2024-10-01 15:43:09,riya123498,Julie-nameli,win,858,842,600,https://www.chess.com/game/live/119831845204
2024-10-01 16:10:38,riya123498,shivammurwariya,win,921,556,1/259200,https://www.chess.com/game/daily/703524603
2024-10-01 16:11:26,shivammurwariya,riya123498,win,542,925,1/259200,https://www.chess.com/game/daily/706635143
2024-10-01 16:12:13,shivammurwariya,riya123498,win,530,929,1/259200,https://www.chess.com/game/daily/701223589
2024-10-02 05:11:19,AryanConnorD,riya123498,win,674,936,1/259200,https://www.chess.com/game/daily/701570601
2024-10-02 08:32:04,riya123498,noice1239,win,866,861,600,https://www.chess.com/game/live/119844580138
2024-10-02 12:51:36,Rbnvb,riya123498,checkmated,895,858,600,https://www.chess.com/game/live/119848557698
2024-10-02 13:04:15,Sergio271991,riya123498,stalemate,852,858,600,https://www.chess.com/game/live/119848584964
2024-10-04 06:26:57,riya123498,wordendds1,win,866,853,600,https://www.chess.com/game/live/119881928026
2024-10-04 06:43:51,riya123498,dhaniilotama,win,874,858,600,https://www.chess.com/game/live/119882116016
2024-10-04 13:20:11,riya123498,Biologist_Tom,win,882,864,600,https://www.chess.com/game/live/119887654540
2024-10-04 15:58:58,checkRaisee,riya123498,win,876,890,600,https://www.chess.com/game/live/119890518642
2024-10-05 05:53:41,riya123498,Rahulkayal2001,resigned,882,879,600,https://www.chess.com/game/live/119900938596
2024-10-05 06:08:10,riya123498,SivuuSivuu,resigned,874,893,600,https://www.chess.com/game/live/119901060690
2024-10-05 11:31:48,tydurden11,riya123498,win,874,882,600,https://www.chess.com/game/live/119905211032
2024-10-05 11:46:12,BUXTA32,riya123498,checkmated,868,873,600,https://www.chess.com/game/live/119905398254
2024-10-05 12:03:05,riya123498,ShreyanshPrakash,win,881,878,600,https://www.chess.com/game/live/119905624890
2024-10-05 18:08:56,MarzadBacker,riya123498,win,861,889,600,https://www.chess.com/game/live/119911681698
2024-10-06 05:56:37,riya123498,ksw12341209,win,897,893,600,https://www.chess.com/game/live/119919705740
2024-10-06 06:11:41,riya123498,SoftBoiledMilk,win,905,871,600,https://www.chess.com/game/live/119919781910
2024-10-06 10:06:24,fidiendo,riya123498,win,896,913,600,https://www.chess.com/game/live/119922749040
2024-10-07 10:40:33,gnaranlidaa,riya123498,timeout,1511,935,1/86400,https://www.chess.com/game/daily/702870963
2024-10-07 18:10:44,riya123498,Alexcrook04,win,921,886,600,https://www.chess.com/game/live/119949599162
2024-10-08 12:45:48,madmaxx2002,riya123498,resigned,915,913,600,https://www.chess.com/game/live/119963185658
2024-10-10 08:25:44,edward57bbb,riya123498,win,927,922,600,https://www.chess.com/game/live/119998297154
2024-10-10 08:33:41,riya123498,Xalt_10,win,930,925,600,https://www.chess.com/game/live/119998506628
2024-10-14 10:15:30,riya123498,Adamtheo123,resigned,922,938,600,https://www.chess.com/game/live/120076686042
2024-10-18 12:29:31,BSJChess22,riya123498,win,400,935,1/259200,https://www.chess.com/game/daily/716121561
2024-10-18 12:29:31,iVeryBD,riya123498,win,661,935,1/259200,https://www.chess.com/game/daily/716121541
2024-10-18 16:50:46,riya123498,iVeryBD,win,935,661,1/259200,https://www.chess.com/game/daily/716121513
2024-10-18 16:50:47,riya123498,BSJChess22,win,935,400,1/259200,https://www.chess.com/game/daily/716121517
2024-10-18 19:29:27,riya123498,KhalilPayne,win,930,925,600,https://www.chess.com/game/live/120164274738
2024-10-18 19:50:00,cyberk3one3,riya123498,timeout,934,922,600,https://www.chess.com/game/live/120164513734
2024-10-19 16:18:32,riya123498,JHDSR,resigned,914,934,600,https://www.chess.com/game/live/120180172568
2024-10-19 16:24:27,onnnnno,riya123498,win,925,922,600,https://www.chess.com/game/live/120180443478
2024-10-19 16:35:15,TheFakesWon,riya123498,win,930,930,600,https://www.chess.com/game/live/120180553736
2024-10-19 16:49:35,7ustGrinding,riya123498,checkmated,940,922,600,https://www.chess.com/game/live/120180746396
2024-10-21 13:05:28,vyshakpp,riya123498,win,631,935,1/259200,https://www.chess.com/game/daily/716121563
2024-10-21 13:05:53,riya123498,vyshakpp,win,935,631,1/259200,https://www.chess.com/game/daily/716121515
2024-10-23 12:54:36,riya123498,edz2024,win,930,913,600,https://www.chess.com/game/live/120254911716
2024-10-24 04:47:49,riya123498,bmdakin,resigned,915,903,1/259200,https://www.chess.com/game/daily/716121509
2024-10-24 04:48:42,bmdakin,riya123498,resigned,910,897,1/259200,https://www.chess.com/game/daily/716121519
2024-10-25 20:54:41,riya123498,viswa230265,timeout,923,962,600,https://www.chess.com/game/live/120303329440
2024-10-31 14:16:00,riya123498,RollerSoccer,checkmated,914,907,600,https://www.chess.com/game/live/120611909078
2024-10-31 14:22:57,haze028,riya123498,win,904,922,600,https://www.chess.com/game/live/120611998818
2024-10-31 14:31:12,lyelus,riya123498,win,908,930,600,https://www.chess.com/game/live/120612120500
2024-10-31 14:35:12,NateGotKeyss,riya123498,checkmated,948,922,600,https://www.chess.com/game/live/120612275664
2024-10-31 15:58:21,swapnilPrateek,riya123498,win,488,923,600,https://www.chess.com/game/live/124128645851
2024-11-01 12:22:48,raydelcuba,riya123498,resigned,952,915,600,https://www.chess.com/game/live/120629355778
2024-11-03 15:49:39,riya123498,swapnilPrateek,win,900,370,1/259200,https://www.chess.com/game/daily/722302323
2024-11-03 16:08:29,riya123498,Neutral_5615,win,922,886,600,https://www.chess.com/game/live/120671684384
2024-11-04 15:35:13,riya123498,swapnilPrateek,win,923,424,600,https://www.chess.com/game/live/124472947015
2024-11-04 15:45:25,swapnilPrateek,riya123498,win,423,924,600,https://www.chess.com/game/live/124473557283
2024-11-04 16:07:19,riya123498,swapnilPrateek,timeout,909,438,600,https://www.chess.com/game/live/124474189109
2024-11-04 16:21:45,swapnilPrateek,riya123498,win,437,910,600,https://www.chess.com/game/live/124475388193
2024-11-05 05:20:30,Amar_elmalah,riya123498,checkmated,915,902,600,https://www.chess.com/game/live/120701280408
2024-11-05 05:33:45,riya123498,watchout111,checkmated,894,914,600,https://www.chess.com/game/live/120701446420
2024-11-05 05:48:03,riya123498,ArshplayzMP,win,902,877,600,https://www.chess.com/game/live/120701582248
2024-11-05 13:12:41,Wantedpablojob,riya123498,win,908,910,600,https://www.chess.com/game/live/120707298462
2024-11-05 13:13:06,KacimuhProject,riya123498,win,890,918,600,https://www.chess.com/game/live/120707549814
2024-11-05 13:15:16,riya123498,Nobita03122021,win,926,921,600,https://www.chess.com/game/live/120707556718
2024-11-05 13:33:50,riya123498,mahiman12345,timeout,918,948,600,https://www.chess.com/game/live/120707595842
2024-11-05 13:52:26,Dev_1578,riya123498,timeout,883,909,600,https://www.chess.com/game/live/124552735889
2024-11-05 14:03:16,riya123498,Dev_1578,checkmated,900,892,600,https://www.chess.com/game/live/124553917277
2024-11-05 14:20:11,Dev_1578,riya123498,resigned,900,892,600,https://www.chess.com/game/live/124554528751
2024-11-06 17:04:10,Verdant-B,riya123498,timeout,925,885,600,https://www.chess.com/game/live/120730581542
2024-11-06 18:03:25,swapnilPrateek,riya123498,timeout,516,871,600,https://www.chess.com/game/live/124654138527
2024-11-06 18:13:08,riya123498,swapnilPrateek,win,873,514,600,https://www.chess.com/game/live/124655333459
2024-11-06 18:19:30,swapnilPrateek,riya123498,win,512,875,600,https://www.chess.com/game/live/124655933187
2024-11-06 18:37:23,tomara76,riya123498,repetition,854,875,600,https://www.chess.com/game/live/120732276846
2024-11-06 18:44:37,riya123498,victorsyrota,checkmated,867,875,600,https://www.chess.com/game/live/120732593854
2024-11-06 18:54:03,riya123498,olivier_73,checkmated,859,892,600,https://www.chess.com/game/live/120732706330
2024-11-07 09:46:19,yakshgemavat,riya123498,win,827,866,600,https://www.chess.com/game/live/120743029968
2024-11-07 09:49:37,riya123498,Pkhandrey,win,874,861,600,https://www.chess.com/game/live/120743126316
2024-11-07 10:07:00,NoppPlyr,riya123498,win,887,883,600,https://www.chess.com/game/live/120743168888
2024-11-08 09:20:19,riya123498,swapnilPrateek,win,885,502,600,https://www.chess.com/game/live/124795747835
2024-11-08 09:31:59,swapnilPrateek,riya123498,checkmated,516,871,600,https://www.chess.com/game/live/124796381593
2024-11-08 09:50:20,swapnilPrateek,riya123498,win,514,873,600,https://www.chess.com/game/live/124797524869
2024-11-08 10:00:12,riya123498,swapnilPrateek,win,875,512,600,https://www.chess.com/game/live/124798183389
2024-11-10 07:18:32,riya123498,Suryap27,resigned,866,862,600,https://www.chess.com/game/live/120799478812
2024-11-10 07:35:57,akkamma_chabbi,riya123498,win,844,874,600,https://www.chess.com/game/live/120799527666
2024-11-10 11:56:54,kingzstroke,riya123498,resigned,894,866,600,https://www.chess.com/game/live/120803084696
2024-11-10 12:05:48,riya123498,Maxamask,win,874,846,600,https://www.chess.com/game/live/120803176794
2024-11-10 12:10:36,riya123498,rsm114,win,882,855,600,https://www.chess.com/game/live/120803309274
2024-11-10 12:22:10,DimTwee,riya123498,win,863,890,600,https://www.chess.com/game/live/120803380360
2024-11-11 14:10:50,swapnilPrateek,riya123498,win,502,892,600,https://www.chess.com/game/live/125072387833
2024-11-11 14:21:32,swapnilPrateek,riya123498,win,500,894,600,https://www.chess.com/game/live/125073022981
2024-11-12 09:27:03,Whfkqreodgh,riya123498,resigned,907,886,600,https://www.chess.com/game/live/120839531190
2024-11-14 13:41:12,simmyk163,riya123498,win,870,894,600,https://www.chess.com/game/live/120881348692
2024-11-14 13:49:13,riya123498,kingshelbsz,win,901,862,600,https://www.chess.com/game/live/120881490022
2024-11-15 21:51:59,riya123498,Javi6262,win,909,899,600,https://www.chess.com/game/live/120909016528
2024-11-15 21:56:31,tommy_boiii,riya123498,win,919,917,600,https://www.chess.com/game/live/120909117628
2024-11-15 22:09:29,riya123498,golfering,checkmated,909,907,600,https://www.chess.com/game/live/120909176610
2024-11-16 07:27:48,riya123498,UNCLESFRIEND,resigned,901,906,600,https://www.chess.com/game/live/120914923314
2024-11-16 07:40:02,Paula0593,riya123498,resigned,925,893,600,https://www.chess.com/game/live/120915036002
2024-11-16 07:55:38,onanimus,riya123498,checkmated,891,885,600,https://www.chess.com/game/live/120915170198
2024-11-16 08:13:48,Catain-Ap,riya123498,win,870,893,600,https://www.chess.com/game/live/120915347534
2024-11-16 11:03:38,riya123498,AlSon320,timevsinsufficient,893,890,600,https://www.chess.com/game/live/120917436074
2024-11-17 13:54:59,riya123498,VladBC08,win,901,885,600,https://www.chess.com/game/live/120938795980
2024-11-17 13:58:00,pranavprashant2023,riya123498,checkmated,926,893,600,https://www.chess.com/game/live/120939028316
2024-11-17 14:12:47,riya123498,Muys69,win,901,878,600,https://www.chess.com/game/live/120939076728
2024-11-17 17:23:19,riya123498,lilRamon,win,960,786,1/259200,https://www.chess.com/game/daily/716121511
2024-11-17 18:11:06,riya123498,in061700,resigned,893,910,600,https://www.chess.com/game/live/120943243264
2024-11-18 17:23:17,riya123498,bmdakin,win,976,929,1/259200,https://www.chess.com/game/daily/728970753
2024-11-20 11:08:07,riya123498,jayant915,checkmated,889,1105,600,https://www.chess.com/game/live/125838555143
2024-11-20 11:23:09,jayant915,riya123498,win,1093,901,600,https://www.chess.com/game/live/125839754315
2024-11-22 04:41:16,yarieo,riya123498,win,891,909,600,https://www.chess.com/game/live/121028336432
2024-11-23 09:22:52,riya123498,jayant915,win,976,400,1/259200,https://www.chess.com/game/daily/730877441
2024-11-23 15:29:55,riya123498,EloMelo4,win,917,885,600,https://www.chess.com/game/live/121055846638
2024-11-23 15:41:52,dmatijev,riya123498,win,886,924,600,https://www.chess.com/game/live/121056091772
2024-11-24 17:40:52,riya123498,leonidaselegant,timeout,917,955,600,https://www.chess.com/game/live/121076635616
2024-11-24 17:51:20,minetou58,riya123498,win,902,925,600,https://www.chess.com/game/live/121076943538
2024-11-27 14:28:03,Medozz2,riya123498,resigned,936,917,600,https://www.chess.com/game/live/121131708772
2024-11-28 16:39:06,riya123498,marcelodewitte,abandoned,909,912,600,https://www.chess.com/game/live/121153429474
2024-12-03 12:53:15,riya123498,ankit210393,timeout,901,930,600,https://www.chess.com/game/live/121244941426
2024-12-03 14:24:18,riya123498,GerardB67,resigned,893,928,600,https://www.chess.com/game/live/121246608556
2024-12-03 14:26:03,meerryy,riya123498,resigned,890,885,600,https://www.chess.com/game/live/121246782390
2024-12-03 15:26:49,duselglueck,riya123498,win,896,893,600,https://www.chess.com/game/live/121247727966
2024-12-03 15:31:22,hamoodisgr8,riya123498,checkmated,877,884,600,https://www.chess.com/game/live/121247899242
2024-12-03 15:44:36,riya123498,Morganosagie,resigned,876,911,600,https://www.chess.com/game/live/121247981724
2024-12-03 15:51:01,Ny_tipo_Khamit,riya123498,win,873,884,600,https://www.chess.com/game/live/121248223380
2024-12-05 08:48:17,riya123498,bond19801980,win,892,874,600,https://www.chess.com/game/live/121280751558
2024-12-05 09:12:16,riya123498,phamtruong209,checkmated,884,880,600,https://www.chess.com/game/live/121281094986
2024-12-08 10:54:37,yuv444,riya123498,checkmated,913,876,600,https://www.chess.com/game/live/121340846630
2024-12-08 12:34:58,helton11,riya123498,resigned,863,868,600,https://www.chess.com/game/live/121342261302
2024-12-08 12:36:00,riya123498,edmundbuck,win,876,840,600,https://www.chess.com/game/live/121342499438
2024-12-08 12:48:12,Badchessplaeyer123,riya123498,win,872,884,600,https://www.chess.com/game/live/121342515330
2024-12-08 13:05:31,riya123498,rwmpacer31,stalemate,884,867,600,https://www.chess.com/game/live/121342719610
2024-12-09 12:41:09,lilRamon,riya123498,win,768,985,1/259200,https://www.chess.com/game/daily/716121529
2024-12-09 12:54:51,MarcoBabo,riya123498,win,881,892,600,https://www.chess.com/game/live/121361537316
2024-12-10 10:47:28,riya123498,Axilles08,win,900,881,600,https://www.chess.com/game/live/121379696900
2024-12-10 10:59:31,riya123498,kondrashov_vlad,checkmated,892,897,600,https://www.chess.com/game/live/121379898096
2024-12-10 15:49:51,Omeer661312,riya123498,resigned,899,884,600,https://www.chess.com/game/live/121384963754
2024-12-10 16:01:09,Tlhabi,riya123498,win,876,892,600,https://www.chess.com/game/live/121384995590
2024-12-12 09:57:57,riya123498,AlanOchirov,checkmated,884,884,600,https://www.chess.com/game/live/121419119534
2024-12-12 10:05:06,Husniddin0426,riya123498,win,845,892,600,https://www.chess.com/game/live/121419186560
2024-12-12 10:17:10,riya123498,koolaidfunk,resigned,884,894,600,https://www.chess.com/game/live/121419283526
2024-12-12 10:22:47,Debanga_Sarma,riya123498,resigned,869,875,600,https://www.chess.com/game/live/121419460082
2024-12-12 10:26:15,riya123498,FDRConrD,win,883,849,600,https://www.chess.com/game/live/121419521248
2024-12-12 10:27:49,Srisatishraj,riya123498,checkmated,897,875,600,https://www.chess.com/game/live/121419568892
2024-12-12 10:35:00,riya123498,pace_khafid,checkmated,867,862,600,https://www.chess.com/game/live/121419593026
2024-12-12 15:08:26,nuween,riya123498,win,852,875,600,https://www.chess.com/game/live/121424091786
2024-12-12 15:18:54,riya123498,FTCLASS,win,883,852,600,https://www.chess.com/game/live/121424108172
2024-12-13 12:21:47,neprosta,riya123498,timeout,905,875,600,https://www.chess.com/game/live/121440329290
2024-12-13 12:34:28,shimono,riya123498,resigned,887,867,600,https://www.chess.com/game/live/121440678572
2024-12-14 12:26:25,riya123498,mmacki,resigned,859,891,600,https://www.chess.com/game/live/121461553288
2024-12-14 12:33:25,DennisTiessen,riya123498,resigned,844,850,600,https://www.chess.com/game/live/121461710876
2024-12-14 12:47:49,riya123498,InimitableSpace,resigned,842,858,600,https://www.chess.com/game/live/121461829230
2024-12-14 13:02:39,SeredaYevhenii,riya123498,resigned,896,834,600,https://www.chess.com/game/live/121462072834
2024-12-14 19:01:02,riya123498,meshkesh1,win,842,822,600,https://www.chess.com/game/live/121468601702
2024-12-16 06:21:36,riya123498,zgnvtx,win,850,844,600,https://www.chess.com/game/live/121497654642
2024-12-17 15:01:18,One0y,riya123498,win,831,858,600,https://www.chess.com/game/live/121527085288
2024-12-17 15:45:30,riya123498,MasterJeroleo,checkmated,850,872,600,https://www.chess.com/game/live/121527940856
2024-12-17 15:56:32,riya123498,NIvpatil,win,858,842,600,https://www.chess.com/game/live/121528125626
2024-12-18 12:43:21,oceanicmammal,riya123498,checkmated,874,850,600,https://www.chess.com/game/live/121545308674
2024-12-18 13:01:29,Guy10086,riya123498,checkmated,838,842,600,https://www.chess.com/game/live/121545518460
2024-12-18 13:11:13,riya123498,RohithDease,checkmated,833,826,600,https://www.chess.com/game/live/121545855142
2024-12-19 13:03:30,akshath1007,riya123498,resigned,846,825,600,https://www.chess.com/game/live/121567456130
2024-12-19 13:15:40,Mathewsebzzzzz,riya123498,resigned,814,817,600,https://www.chess.com/game/live/121567575798
2024-12-19 13:25:13,riya123498,fr_axion,checkmated,809,812,600,https://www.chess.com/game/live/121567804790
2024-12-19 13:36:20,riya123498,WolfyHorse,win,817,792,600,https://www.chess.com/game/live/121567987480
2024-12-19 13:48:12,rozyyadvv,riya123498,win,807,825,600,https://www.chess.com/game/live/121568227410
2024-12-19 14:43:04,riya123498,Finn1752,win,832,796,600,https://www.chess.com/game/live/121569257166
2024-12-19 16:17:09,riya123498,DaveKaandorp,resigned,824,851,600,https://www.chess.com/game/live/121571176642
2024-12-20 14:47:33,riya123498,F1Andrea53,win,832,821,600,https://www.chess.com/game/live/121591015562
2024-12-20 14:49:30,GerJur,riya123498,checkmated,842,824,600,https://www.chess.com/game/live/121591132598
2024-12-20 15:01:39,muchammad_sholeh77,riya123498,resigned,845,816,600,https://www.chess.com/game/live/121591171248
2024-12-20 15:08:13,meetmali,riya123498,win,791,824,600,https://www.chess.com/game/live/121591427244
2024-12-20 15:11:29,Goyalparag111,riya123498,checkmated,825,816,600,https://www.chess.com/game/live/121591546690
2024-12-20 15:23:42,riya123498,TStewart626,checkmated,808,812,600,https://www.chess.com/game/live/121591614156
2024-12-20 15:40:35,riya123498,Ahmed_Alkholy,checkmated,800,795,600,https://www.chess.com/game/live/121591857928
2024-12-21 18:29:33,krishna2578,riya123498,win,814,809,600,https://www.chess.com/game/live/121616420236
2024-12-21 18:34:56,3satwik3,riya123498,resigned,831,801,600,https://www.chess.com/game/live/121616594688
2024-12-21 18:43:10,riya123498,adm,win,808,770,600,https://www.chess.com/game/live/121616668736
2024-12-22 10:31:02,Tooncar,riya123498,resigned,801,800,600,https://www.chess.com/game/live/121628888694
2024-12-22 10:48:36,SecretDeal007,riya123498,timevsinsufficient,776,799,600,https://www.chess.com/game/live/121628931124
2024-12-22 11:01:09,riya123498,SecretDeal007,win,806,769,600,https://www.chess.com/game/live/121629211124
2024-12-22 11:18:26,SecretDeal007,riya123498,checkmated,778,797,600,https://www.chess.com/game/live/121629412654
2024-12-22 18:23:55,riya123498,Lotharwk,win,805,803,600,https://www.chess.com/game/live/121637357616
2024-12-23 03:07:29,riya123498,MuCTep-CTaJloHe,win,987,416,1/259200,https://www.chess.com/game/daily/741621351
2024-12-23 03:56:12,UsmanAli00,riya123498,win,799,813,600,https://www.chess.com/game/live/121645014934
2024-12-23 14:43:43,riya123498,bublor,win,821,790,600,https://www.chess.com/game/live/121654630908
2024-12-23 14:54:18,bidolibido,riya123498,checkmated,823,813,600,https://www.chess.com/game/live/121654758220
2024-12-23 15:02:39,riya123498,THE-ASSASSIN-GHOST,win,821,806,600,https://www.chess.com/game/live/121654997912
2024-12-24 16:36:53,Chaitanya_kapoor,riya123498,resigned,826,813,600,https://www.chess.com/game/live/121679274926
2024-12-24 16:51:13,riya123498,sadid110,checkmated,805,814,600,https://www.chess.com/game/live/121679558892
2024-12-24 17:03:10,alexandredomel,riya123498,win,798,813,600,https://www.chess.com/game/live/121679851422
2024-12-24 17:19:24,riya123498,mccadet1,checkmated,804,798,600,https://www.chess.com/game/live/121680096804
2024-12-24 17:30:10,riya123498,Rajat3chandra,win,812,790,600,https://www.chess.com/game/live/121680468628
2024-12-24 17:42:25,adddy444,riya123498,resigned,809,804,600,https://www.chess.com/game/live/121680640398
2024-12-24 17:55:10,osmanali63,riya123498,win,797,812,600,https://www.chess.com/game/live/121680889342
2024-12-24 18:05:23,riya123498,GoldHRoger,resigned,803,798,600,https://www.chess.com/game/live/121681158296
2024-12-24 18:21:30,riya123498,Cees222,resigned,795,813,600,https://www.chess.com/game/live/121681329118
2024-12-25 06:23:36,riya123498,Partha123sarathy,win,803,775,600,https://www.chess.com/game/live/121690778674
2024-12-25 06:33:57,ducphen123,riya123498,win,807,811,600,https://www.chess.com/game/live/121690913318
2024-12-25 07:09:28,riya123498,Vishalbapodia,resigned,803,830,600,https://www.chess.com/game/live/121691278234
2024-12-25 07:17:41,ramkrishnanavelkar,riya123498,resigned,797,795,600,https://www.chess.com/game/live/121691521708
2024-12-25 07:40:58,aswin_anand,riya123498,resigned,825,788,600,https://www.chess.com/game/live/121691709058
2024-12-25 11:54:12,riya123498,Speed19771959,win,796,777,600,https://www.chess.com/game/live/121695723990
2024-12-25 11:55:44,riya123498,grandummy,win,805,811,600,https://www.chess.com/game/live/121695727132
2024-12-25 12:06:54,jain_pranay,riya123498,win,797,813,600,https://www.chess.com/game/live/121695753012
2024-12-25 12:16:27,walidHegazi,riya123498,win,801,821,600,https://www.chess.com/game/live/121695939444
2024-12-25 12:22:55,riya123498,AathiA,win,829,807,600,https://www.chess.com/game/live/121696099990
2024-12-25 12:30:09,GM_Princeton,riya123498,win,810,837,600,https://www.chess.com/game/live/121696207480
2024-12-26 05:02:33,JohnnySilver1068,riya123498,win,817,845,600,https://www.chess.com/game/live/121711174858
2024-12-26 07:39:19,riya123498,bishweshbjbsdu,win,853,854,600,https://www.chess.com/game/live/121713072514
2024-12-26 07:50:55,riya123498,top_duniaa1,win,861,863,600,https://www.chess.com/game/live/121713259630
2024-12-26 08:04:25,top_duniaa1,riya123498,win,855,869,600,https://www.chess.com/game/live/121713334620
2024-12-26 10:19:58,akboz13,riya123498,win,867,877,600,https://www.chess.com/game/live/121715242154
2024-12-26 10:20:40,riya123498,1panda3,win,1005,959,1/259200,https://www.chess.com/game/daily/741167257
2024-12-26 10:31:55,riya123498,ItsScandaloussss,checkmated,869,892,600,https://www.chess.com/game/live/121715487782
2024-12-26 10:42:25,riya123498,Arichan321,win,877,863,600,https://www.chess.com/game/live/121715637554
2024-12-26 10:51:08,Aminpayne1,riya123498,resigned,871,869,600,https://www.chess.com/game/live/121715822520
2024-12-26 11:01:56,riya123498,totlik1964,win,877,845,600,https://www.chess.com/game/live/121716014418
2024-12-26 11:13:22,riya123498,sadjo96,win,885,873,600,https://www.chess.com/game/live/121716152124
2024-12-26 17:53:40,froze06,riya123498,win,898,894,600,https://www.chess.com/game/live/121723664314
2024-12-26 21:07:50,saifkhan4U,riya123498,win,906,902,600,https://www.chess.com/game/live/121727018080
2024-12-27 07:10:52,riya123498,RomeItaly1964,win,918,892,600,https://www.chess.com/game/live/121734451998
2024-12-27 09:47:47,riya123498,bladerunner23,win,926,919,600,https://www.chess.com/game/live/121736455574
